,ID,Attrition_Flag,Customer_Age,Gender,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Contacts_Count_13_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total,College,Doctorate,Graduate,High School,Post-Graduate,Post-NA,Uneducated,$120K +,$40K - $60K,$60K - $80K,$80K - $120K,Less than $40K,D,M,S,U,Purple,Rainbow,Red,A,B,C,D,E,F,b,c,n,v,x,z
328,794831733,1.0,47.5,1,48,3,2,7,8152.5,1775,2286.0,1743.0,0.686,1602,40,0.667,0.437,4306,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
329,713854608,1.0,73.0,0,42,3,2,7,8472.5,0,4189.0,2694.5,0.715,1597,31,0.722,0.0,4291,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
330,715993608,1.0,56.5,0,52,1,3,8,13932.5,1562,4811.0,3005.5,0.573,3483,82,0.64,0.245,9949,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
331,789368658,1.0,65.5,0,64,2,3,8,3570.0,1717,511.0,855.5,1.625,2334,61,0.848,0.771,6502,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
332,802817358,1.0,37.0,1,34,2,2,7,6152.5,2517,744.0,972.0,0.378,856,18,0.059,0.772,2068,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
333,708098133,1.0,28.0,1,8,3,2,7,18035.0,1402,6612.0,3906.0,0.873,1596,34,0.789,0.175,4288,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
334,801499908,1.0,44.5,1,44,1,3,8,25450.0,1726,9254.0,5227.0,0.856,1830,36,0.636,0.157,4990,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
335,824770683,1.0,56.5,1,64,3,4,9,5730.0,2165,927.0,1063.5,0.676,1369,37,0.542,0.7,3607,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
336,718310733,1.0,55.0,0,42,1,2,7,33787.5,690,13625.0,7412.5,1.32,2603,56,0.806,0.048,7309,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
337,708162558,1.0,76.0,1,78,3,3,8,2120.0,997,651.0,925.5,0.776,1776,36,0.565,0.605,4828,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
338,721129383,1.0,59.5,1,42,2,4,9,2325.0,1616,114.0,657.0,0.331,869,27,0.286,0.934,2107,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
339,721249158,1.0,43.0,0,30,3,3,8,32420.0,763,13005.0,7102.5,0.712,1390,44,0.76,0.055,3670,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
340,721049658,1.0,59.5,0,38,3,4,9,2272.5,1465,244.0,722.0,0.558,1757,48,0.548,0.857,4771,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
341,806392908,1.0,58.0,1,64,2,3,8,2262.5,0,1705.0,1452.5,0.604,3342,62,0.824,0.0,9526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
342,714886533,1.0,70.0,1,42,1,2,7,19682.5,0,8673.0,4936.5,0.876,2457,58,0.933,0.0,6871,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
343,772375533,1.0,25.0,0,8,2,2,7,13977.5,2317,4074.0,2637.0,0.831,2274,61,1.033,0.363,6322,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
344,826775058,1.0,44.5,1,48,2,2,7,25755.0,1946,9156.0,5178.0,0.625,1448,36,1.0,0.175,3844,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
345,711878733,1.0,70.0,0,66,1,3,8,59912.5,1999,22766.0,11983.0,1.013,1544,36,0.714,0.081,4132,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
346,714550383,1.0,49.0,0,42,3,4,9,77660.0,0,31864.0,16532.0,1.009,1591,35,0.75,0.0,4273,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
347,712636308,1.0,77.5,1,60,3,2,7,11365.0,0,5346.0,3273.0,0.928,3253,80,0.818,0.0,9259,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
348,772139433,1.0,46.0,1,36,2,3,8,5002.5,1472,1329.0,1264.5,1.027,2467,54,0.8,0.526,6901,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
349,709058808,1.0,64.0,1,42,6,2,7,5870.0,0,3148.0,2174.0,0.498,1401,31,0.722,0.0,3703,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
350,813240408,1.0,47.5,1,48,5,3,8,4965.0,1628,1158.0,1179.0,1.314,2853,55,0.667,0.584,8059,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
351,767753958,1.0,35.5,0,32,1,2,7,27735.0,816,11078.0,6139.0,1.561,2438,45,0.607,0.069,6814,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
352,710111733,1.0,52.0,0,48,3,3,8,16837.5,2517,5018.0,3109.0,0.813,1655,41,0.577,0.334,4465,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
353,761544333,1.0,35.5,1,30,4,3,8,80950.0,511,32669.0,16934.5,0.681,797,14,0.273,0.015,1891,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
354,788814783,1.0,38.5,0,14,2,4,9,5465.0,1632,1354.0,1277.0,0.883,2141,55,0.667,0.547,5923,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
355,715034358,1.0,41.5,0,34,2,2,7,14822.5,2375,4354.0,2777.0,0.579,2080,50,0.351,0.353,5740,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
356,709624533,1.0,62.5,1,60,3,4,9,4502.5,1817,784.0,992.0,0.663,2542,67,0.675,0.699,7126,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
357,709942383,1.0,31.0,0,42,3,0,5,6450.0,1655,1725.0,1462.5,0.636,1636,58,0.706,0.49,4408,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
358,803957508,1.0,58.0,0,64,2,2,7,4825.0,1351,1379.0,1289.5,0.623,2319,61,0.743,0.495,6457,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
359,713378133,1.0,61.0,1,48,1,3,8,6310.0,0,3324.0,2262.0,0.537,982,22,0.692,0.0,2446,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
360,709217358,1.0,40.0,0,42,3,3,8,4662.5,1844,821.0,1010.5,0.554,1880,58,0.758,0.692,5140,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
361,720998358,1.0,58.0,0,52,3,2,7,10537.5,2053,2962.0,2081.0,0.442,1325,29,0.381,0.409,3475,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
362,721051908,1.0,47.5,0,36,3,3,8,15262.5,2303,4602.0,2901.0,0.712,1370,25,0.786,0.334,3610,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
363,715232058,1.0,71.5,0,76,2,2,7,12620.0,950,4898.0,3049.0,0.726,1961,51,0.545,0.162,5383,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
364,806250783,1.0,65.5,1,74,3,4,9,45840.0,1608,17528.0,9364.0,0.728,2501,55,0.528,0.084,7003,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
365,817245183,1.0,56.5,0,36,3,4,9,6750.0,1904,1596.0,1398.0,1.182,2003,41,0.952,0.544,5509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
366,713670333,1.0,70.0,0,74,1,3,8,16632.5,0,7453.0,4326.5,0.712,1691,47,0.516,0.0,4573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
367,826477083,1.0,52.0,1,58,3,3,8,13665.0,1819,4447.0,2823.5,0.744,1456,27,1.077,0.29,3868,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
368,788728608,1.0,31.0,0,-4,3,4,9,10362.5,0,4945.0,3072.5,1.033,2743,69,0.769,0.0,7729,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
369,717190533,1.0,53.5,0,42,2,4,9,67980.0,0,27992.0,14596.0,0.433,837,18,1.0,0.0,2011,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
370,716580033,1.0,59.5,0,42,2,3,8,7337.5,1285,2450.0,1825.0,1.034,1877,33,1.2,0.344,5131,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
371,711644508,1.0,31.0,0,42,3,2,7,14757.5,1252,5451.0,3325.5,0.625,1843,44,0.63,0.187,5029,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
372,714334383,1.0,61.0,0,54,1,4,9,13405.0,943,5219.0,3209.5,0.484,1527,35,0.207,0.153,4081,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
373,720611058,1.0,40.0,0,24,4,3,8,6342.5,795,2542.0,1871.0,0.524,3951,68,0.619,0.238,11353,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
374,712420833,1.0,53.5,1,52,3,3,8,3512.5,1337,868.0,1034.0,0.65,1591,38,0.727,0.606,4273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
375,713845083,1.0,41.5,1,42,1,3,8,9125.0,1444,3006.0,2103.0,0.465,1326,44,0.419,0.324,3478,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
376,713756508,1.0,49.0,0,42,2,4,9,1595.75,0,1438.3,1319.15,0.916,2914,70,0.591,0.0,8242,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
377,735565158,1.0,49.0,0,36,1,2,7,3430.0,1475,697.0,948.5,1.158,2447,46,1.3,0.679,6841,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
378,714131058,1.0,25.0,0,42,2,2,7,8807.5,1267,3056.0,2128.0,1.102,3078,58,0.611,0.293,8734,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
379,717180633,1.0,68.5,0,42,1,3,8,8362.5,1468,2677.0,1938.5,0.579,1238,36,0.5,0.354,3214,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
380,717295683,1.0,55.0,0,46,3,3,8,3080.0,1003,1029.0,1114.5,1.005,2454,46,0.586,0.494,6862,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
381,713128833,1.0,53.5,0,42,3,3,8,15525.0,2103,4907.0,3053.5,1.007,2413,48,1.087,0.3,6739,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
382,813499458,1.0,47.5,0,50,3,2,7,6012.5,1530,1675.0,1437.5,0.673,2126,58,0.657,0.477,5878,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
383,710070183,1.0,59.5,1,42,2,3,8,39367.5,1521,15026.0,8113.0,0.555,1782,48,0.333,0.092,4846,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
384,789605658,1.0,43.0,1,40,2,4,9,12825.0,0,5930.0,3565.0,1.19,2041,32,0.684,0.0,5623,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
385,710045058,1.0,49.0,0,26,1,2,7,16672.5,1752,5717.0,3458.5,0.923,2050,46,0.917,0.235,5650,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
386,710164683,1.0,29.5,0,14,2,3,8,3587.5,0,2235.0,1717.5,0.556,1229,27,0.35,0.0,3187,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
387,710802258,1.0,49.0,1,46,2,2,7,3117.5,1196,851.0,1025.5,0.623,2180,33,0.941,0.584,6040,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
388,721036233,1.0,71.5,0,42,1,2,7,84290.0,907,33609.0,17404.5,0.572,2298,55,0.719,0.026,6394,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
389,710036508,1.0,43.0,0,38,3,4,9,4590.0,2357,279.0,739.5,0.654,1333,34,0.545,0.894,3499,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
390,717776808,1.0,50.5,1,48,3,2,7,14062.5,915,5510.0,3355.0,0.958,2036,44,0.692,0.142,5608,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
391,714906033,1.0,50.5,1,42,3,2,7,5255.0,1668,1234.0,1217.0,0.621,2088,34,0.478,0.575,5764,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
392,714273708,1.0,59.5,1,42,2,3,8,8005.0,1669,2333.0,1766.5,0.702,2024,53,1.12,0.417,5572,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
393,721117533,1.0,49.0,1,22,3,3,8,10937.5,977,4198.0,2699.0,1.705,2405,49,0.885,0.189,6715,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
394,715374558,1.0,19.0,0,42,2,4,9,9497.5,637,3962.0,2581.0,0.622,2608,78,0.592,0.139,7324,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
395,824807658,1.0,47.5,0,52,3,4,9,76145.0,1518,29740.0,15470.0,0.917,2866,53,0.893,0.049,8098,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
396,714940608,1.0,34.0,0,42,2,4,9,4707.5,1671,1012.0,1106.0,0.784,1406,37,0.423,0.623,3718,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
397,824782008,1.0,43.0,0,46,4,3,8,27095.0,926,10712.0,5956.0,0.262,563,15,0.364,0.08,1189,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
398,717561108,1.0,58.0,0,42,1,3,8,2572.5,1140,689.0,944.5,0.325,1610,49,0.4,0.623,4330,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
399,717127083,1.0,35.5,0,20,1,3,8,18690.0,1671,6605.0,3902.5,0.359,1409,25,0.25,0.202,3727,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
400,710180958,1.0,44.5,0,36,3,3,8,56847.5,1261,22278.0,11739.0,0.484,1485,38,0.462,0.054,3955,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
401,778346283,1.0,59.5,0,36,3,3,8,3880.0,0,2352.0,1776.0,1.467,2344,48,0.92,0.0,6532,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
402,787547208,1.0,52.0,1,46,1,2,7,26427.5,1015,10356.0,5778.0,1.483,2768,68,0.889,0.089,7804,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
403,714983283,1.0,38.5,1,42,6,2,7,5142.5,2517,340.0,770.0,0.871,1869,47,0.567,0.881,5107,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
404,789344358,1.0,65.5,1,64,2,4,9,84290.0,1568,32948.0,17074.0,0.878,2873,73,0.659,0.045,8119,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
405,710406633,1.0,56.5,1,42,3,4,9,14725.0,1884,4806.0,3003.0,0.791,1734,39,0.625,0.282,4702,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
406,767653233,1.0,52.0,0,54,1,4,9,9097.5,844,3595.0,2397.5,0.863,2858,71,0.69,0.19,8074,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
407,719461008,1.0,56.5,0,46,3,2,7,11360.0,1582,3762.0,2481.0,0.537,1984,36,1.0,0.296,5452,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
408,789731433,1.0,19.0,1,-4,3,3,8,66275.0,0,27310.0,14255.0,0.919,1537,41,1.05,0.0,4111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
409,775198608,1.0,37.0,1,34,2,4,9,4327.5,2360,171.0,685.5,0.955,1263,35,0.591,0.932,3289,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
410,717567333,1.0,32.5,0,22,1,3,8,20740.0,0,9096.0,5148.0,0.768,2318,54,0.688,0.0,6454,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
411,772794108,1.0,49.0,1,42,3,4,9,84290.0,0,34516.0,17858.0,0.927,1112,26,0.368,0.0,2836,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
412,712072908,1.0,52.0,0,42,1,2,7,15922.5,902,6267.0,3733.5,0.834,1438,35,0.591,0.126,3814,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
413,709328733,1.0,53.5,1,44,3,4,9,11497.5,1723,3676.0,2438.0,0.765,1292,34,0.889,0.319,3376,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
414,788107683,1.0,32.5,0,24,3,2,7,3700.0,1170,1110.0,1155.0,0.603,1924,50,0.667,0.513,5272,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
415,713757633,1.0,77.5,1,82,1,4,9,13787.5,1305,5010.0,3105.0,0.542,2205,43,0.265,0.207,6115,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
416,713279808,1.0,59.5,0,42,1,2,7,9005.0,1640,2762.0,1981.0,0.719,1774,46,1.0,0.373,4822,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
417,712440483,1.0,61.0,1,58,4,2,7,67330.0,1623,26109.0,13654.5,0.452,1413,31,0.722,0.059,3739,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
418,715078383,1.0,76.0,1,42,3,4,9,10367.5,1053,3894.0,2547.0,1.195,3479,76,0.81,0.213,9937,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
419,709214358,1.0,38.5,1,30,2,3,8,7865.0,2375,1571.0,1385.5,0.921,1646,43,0.536,0.602,4438,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
420,778399008,1.0,55.0,0,30,3,4,9,28727.5,2289,10002.0,5601.0,0.685,1683,50,0.471,0.186,4549,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
421,811534983,1.0,61.0,1,68,2,4,9,5667.5,1874,1193.0,1196.5,0.791,1420,32,0.455,0.611,3760,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
422,719728383,1.0,37.0,1,26,2,3,8,1595.75,674,764.3,982.15,1.769,2451,55,1.292,0.469,6853,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
423,718726833,1.0,38.5,0,26,2,4,9,19582.5,2517,6116.0,3658.0,0.681,2066,51,0.457,0.292,5698,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
424,780605508,1.0,59.5,0,52,4,3,8,3985.0,0,2394.0,1797.0,1.059,2805,85,0.667,0.0,7915,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
425,719450508,1.0,59.5,0,52,0,4,9,26435.0,2517,8857.0,5028.5,1.015,1088,26,1.167,0.221,2764,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
426,711213108,1.0,28.0,0,42,3,4,9,15302.5,2159,4762.0,2981.0,0.895,1931,35,0.75,0.312,5293,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
427,708488208,1.0,65.5,1,64,6,4,9,4410.0,2379,185.0,692.5,0.358,1343,35,0.296,0.928,3529,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
428,717206508,1.0,77.5,1,42,3,4,9,4800.0,1904,816.0,1008.0,0.634,1613,43,0.344,0.7,4339,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
429,821836008,1.0,65.5,0,76,2,4,9,22607.5,2154,7689.0,4444.5,0.733,1402,35,0.667,0.219,3706,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
430,807244983,1.0,77.5,1,82,3,2,7,52227.5,661,21030.0,11115.0,0.767,2534,51,0.962,0.03,7102,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
431,821872758,1.0,77.5,0,82,3,2,7,2565.0,883,943.0,1071.5,0.953,2199,48,1.0,0.484,6097,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
432,809959683,1.0,62.5,0,70,3,0,5,12365.0,1829,3917.0,2558.5,0.649,1562,44,0.913,0.318,4186,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
433,715079208,1.0,61.0,0,54,2,4,9,5315.0,1346,1580.0,1390.0,0.834,1851,48,0.455,0.46,5053,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
434,767049258,1.0,46.0,0,44,3,2,7,15652.5,1813,5248.0,3224.0,0.744,1831,60,0.5,0.257,4993,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
435,709579383,1.0,67.0,0,70,3,4,9,11972.5,1430,4159.0,2679.5,0.632,1570,31,0.722,0.256,4210,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
436,781923483,1.0,59.5,1,64,3,3,8,22050.0,2033,7587.0,4393.5,0.667,1735,43,0.387,0.211,4705,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
437,718654533,1.0,29.5,1,18,3,3,8,4347.5,2162,377.0,788.5,0.635,2386,47,0.382,0.852,6658,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
438,716169258,1.0,50.5,1,48,2,3,8,7105.0,610,3032.0,2116.0,0.676,2790,68,0.581,0.167,7870,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
