ID,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Contacts_Count_13_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total
716480358,1,47.5,M,D,Uneducated,S,$60K - $80K,Red,42,c,1,4,9,13950,1160,5220,3210,0.753,17119,124,0.797,0.534,50857
800758233,0,25,M,A,College,S,$60K - $80K,Red,18,b,1,3,8,6835,1175,2359,1779.5,0.737,13588,94,0.808,0.38,40264
720413658,1,46,M,C,High School,M,$120K +,Red,32,n,5,3,8,13227.5,1184,4907,3053.5,0.766,17437,113,0.766,0.229,51811
715832058,1,40,F,F,Graduate,U,Less than $40K,Red,42,c,2,5,10,57952.5,1399,22582,11891,0.712,14840,125,0.761,0.051,44020
716323683,1,26.5,M,A,Graduate,M,$80K - $120K,Red,42,v,2,3,8,17580,1784,6048,3624,0.711,14614,106,0.656,0.059,43342
819616383,1,40,F,D,Uneducated,D,Less than $40K,Red,40,c,1,2,7,84290,1307,33209,17204.5,0.558,13759,120,0.765,0.118,40777
771069033,1,64,M,B,Unknown,U,$60K - $80K,Red,56,b,3,5,10,32260,2127,11577,6388.5,0.805,15872,116,0.681,0,47116
821241708,0,50.5,M,E,Unknown,U,$80K - $120K,Red,54,v,1,4,9,9057.5,1643,2780,1990,0.724,15467,112,0.623,0.089,45901
716987358,0,23.5,M,A,Post-Graduate,D,$60K - $80K,Red,0,n,3,3,8,13560,0,6224,3712,0.92,8979,68,0.581,0,26437
710300733,1,37,M,D,High School,S,$120K +,Red,24,v,6,2,7,8332.5,1067,3066,2133,0.632,16100,119,0.608,0.209,47800
712497783,1,64,F,C,Unknown,M,Less than $40K,Red,66,c,2,3,8,84290,1244,33272,17236,0.606,15176,126,0.8,0.146,45028
709259958,0,59.5,F,B,Graduate,S,Less than $40K,Red,58,c,3,2,7,11175,779,4491,2845.5,0.731,16179,105,0.694,0.22,48037
716296833,1,64,M,A,Doctorate,S,$80K - $120K,Red,64,b,1,3,8,84290,1285,33231,17215.5,0.654,15279,122,0.649,0,45337
715728108,1,20.5,F,A,Graduate,U,Less than $40K,Red,42,n,2,3,8,7455,0,3782,2491,0.717,14977,117,0.721,0.039,44431
771507258,1,37,F,C,Graduate,S,Less than $40K,Red,22,v,3,3,8,10932.5,0,5173,3186.5,0.912,8757,68,0.789,0.135,25771
713758758,1,52,M,C,High School,M,Less than $40K,Purple,42,c,3,3,8,8145,793,3265,2232.5,0.758,15865,105,0.667,0.072,47095
779809908,1,46,F,D,High School,S,Less than $40K,Red,38,x,3,2,7,51877.5,0,21551,11375.5,0.536,14950,94,0.843,0.065,44350
816310158,1,53.5,M,E,Uneducated,U,$60K - $80K,Red,58,c,1,3,8,22512.5,1007,8798,4999,0.8,14641,95,0.9,0.09,43423
780349833,1,34,M,C,College,M,$40K - $60K,Rainbow,16,v,3,3,8,16825,1336,6194,3697,0.749,14719,115,0.855,0.261,43657
818235408,1,25,M,A,College,M,$60K - $80K,Red,20,b,1,4,9,20457.5,0,8983,5091.5,0.713,15163,124,0.746,0,44989
709213458,0,43,M,D,High School,M,$80K - $120K,Red,42,c,2,2,7,10137.5,1912,2943,2071.5,0.606,14969,104,0.763,0.043,44407
719634408,1,56.5,M,C,Unknown,S,$120K +,Purple,32,x,3,4,9,12337.5,0,5735,3467.5,1.009,9088,64,0.684,0.016,26764
709934808,1,68.5,M,B,Unknown,S,$40K - $60K,Purple,72,x,3,3,8,21810,1449,8075,4637.5,0.559,7527,58,0.657,0.055,22081
712238958,1,47.5,M,E,Graduate,M,Less than $40K,Red,42,c,5,3,8,37967.5,0,15987,8593.5,0.82,15853,117,0.56,0,47059
711813258,1,64,M,C,College,S,$60K - $80K,Rainbow,56,b,3,3,8,10952.5,0,5181,3190.5,0.83,8943,68,1,0.099,26329
789983133,1,26.5,M,C,Graduate,U,$80K - $120K,Purple,14,z,3,3,8,70077.5,2517,26314,13757,0.77,8688,69,0.769,0.047,25564
792139308,1,52,F,D,Graduate,S,$40K - $60K,Red,54,v,2,4,9,8422.5,534,3635,2417.5,0.836,8565,70,0.795,0,25195
718123608,1,28,M,C,Graduate,M,$80K - $120K,Red,42,c,2,2,7,15550,1784,5236,3218,0.815,16937,116,0.731,0.067,50311
715369008,1,49,F,D,High School,S,Less than $40K,Red,42,z,1,3,8,7272.5,1180,2529,1864.5,0.645,8130,74,0.897,0,23890
717556758,1,58,F,C,High School,S,Less than $40K,Red,42,v,3,3,8,30082.5,0,12833,7016.5,0.853,9619,75,0.786,0,28357
718252533,0,25,F,A,Graduate,D,Less than $40K,Red,6,v,3,2,7,7510,1917,1887,1543.5,0.744,14321,102,0.759,0.044,42463
716340783,1,52,M,E,High School,M,$80K - $120K,Red,42,b,3,4,9,52485,1368,20426,10813,0.691,15111,116,0.706,0,44833
717898758,0,62.5,F,C,Graduate,M,Less than $40K,Purple,60,c,2,3,8,6260,2517,787,993.5,0.741,14565,120,0.818,0.079,43195
825743583,1,38.5,F,C,Graduate,S,Unknown,Purple,40,n,3,2,7,7625,0,3850,2525,0.509,15107,117,0.918,0.055,44821
717711108,1,44.5,F,D,Unknown,M,Less than $40K,Red,24,v,2,3,8,8395,1889,2269,1734.5,0.872,15842,130,0.831,0,47026
789791808,1,44.5,M,E,High School,M,$40K - $60K,Red,34,c,2,3,8,8455,2028,2154,1677,0.658,16920,114,0.606,0,50260
807971658,1,50.5,F,D,Unknown,M,Less than $40K,Red,54,c,1,3,8,9565,1232,3394,2297,0.731,14740,102,0.759,0,43720
770220558,0,65.5,M,D,Unknown,S,$60K - $80K,Red,72,v,2,3,8,7355,2517,1225,1212.5,0.75,16401,121,0.806,0.102,48703
818239983,1,59.5,M,C,Unknown,D,$80K - $120K,Red,66,n,2,2,7,32127.5,0,13651,7425.5,1.046,9772,71,0.775,0.297,28816
712544358,1,52,M,D,Graduate,M,$120K +,Rainbow,42,z,2,3,8,64985,821,25973,13586.5,0.848,8788,58,0.933,0.267,25864
720306408,1,55,F,C,High School,S,Less than $40K,Red,52,c,6,3,8,40975,1736,15454,8327,0.698,15055,117,0.696,0.1,44665
721488858,1,59.5,M,D,Uneducated,M,$60K - $80K,Purple,46,b,2,3,8,8417.5,0,4167,2683.5,0.581,7590,87,0.776,0.19,22270
710771433,1,52,M,B,Graduate,S,$80K - $120K,Red,42,c,3,2,7,30360,1200,11744,6472,0.839,16161,105,0.944,0.184,47983
708662583,0,41.5,M,D,Unknown,M,$60K - $80K,Purple,28,v,3,3,8,15332.5,1870,5063,3131.5,0.656,15585,115,0.917,0,46255
717663033,1,56.5,M,C,Uneducated,S,$120K +,Red,40,b,3,2,7,84290,1371,33145,17172.5,0.691,15930,123,0.836,0.183,47290
721524858,1,56.5,F,C,Unknown,M,Less than $40K,Red,44,n,2,3,8,31972.5,2517,11072,6136,0.941,9456,79,1.026,0.486,27868
788778033,1,38.5,F,C,College,S,Less than $40K,Purple,10,c,1,3,8,9380,1144,3408,2304,0.709,14418,104,0.677,0.105,42754
708649683,1,56.5,M,C,High School,S,$60K - $80K,Red,54,c,3,3,8,7375,1801,1949,1574.5,0.889,17995,116,0.657,0.105,53485
708770883,1,44.5,M,C,Uneducated,M,$80K - $120K,Red,18,v,3,3,8,42137.5,1720,15935,8567.5,0.706,16293,120,0.739,0.048,48379
708152358,0,61,M,B,Post-Graduate,U,$80K - $120K,Red,42,b,3,2,7,18560,1239,6985,4092.5,0.793,16319,124,0.653,0.456,48457
719210133,1,50.5,M,D,Uneducated,S,$60K - $80K,Red,40,n,2,3,8,7865,1275,2671,1935.5,0.647,14822,96,0.811,0.171,43966
714690633,1,56.5,F,D,Graduate,S,Less than $40K,Red,42,v,1,0,5,12135,2470,3184,2192,0.637,15123,111,0.881,0,44869
719719158,1,37,M,E,Post-Graduate,S,$80K - $120K,Purple,42,c,1,2,7,38670,2517,13751,7475.5,0.652,15925,124,0.824,0,47275
712690458,1,37,F,C,Uneducated,M,Less than $40K,Red,26,x,3,4,9,69410,2517,26047,13623.5,0.711,14875,107,0.783,0,44125
718758783,1,46,F,E,Unknown,S,Less than $40K,Purple,42,c,1,3,8,13430,1212,4960,3080,0.723,16622,99,0.65,0.407,49366
716947083,1,28,M,D,High School,S,$40K - $60K,Red,42,v,3,2,7,11587.5,1243,4192,2696,0.749,16202,117,0.671,0.092,48106
709075533,0,41.5,M,F,Uneducated,S,$80K - $120K,Red,34,c,1,2,7,39240,1409,15087,8143.5,0.677,16715,126,0.703,0.607,49645
712952283,1,55,M,D,Graduate,M,$120K +,Red,40,v,1,2,7,18870,0,8348,4774,0.695,15905,111,0.708,0.1,47215
718799958,0,70,F,B,Graduate,M,Unknown,Red,74,b,1,2,7,16905,1500,6062,3631,0.632,14908,100,0.754,0.369,44224
718663983,0,37,F,B,Doctorate,S,Less than $40K,Red,42,v,3,4,9,35345,0,14938,8069,0.737,15277,131,0.724,0,45331
789550458,0,68.5,M,A,High School,S,$40K - $60K,Purple,74,c,1,3,8,84290,1987,32529,16864.5,0.673,16177,122,0.848,0.057,48031
708226833,0,59.5,M,B,High School,M,$120K +,Rainbow,58,c,2,2,7,17837.5,888,7047,4123.5,0.779,15380,122,0.694,0.47,45640
714361083,1,40,F,C,College,S,Less than $40K,Red,42,v,2,2,7,84290,1529,32987,17093.5,0.609,13940,105,0.81,0.259,41320
714608583,1,47.5,M,F,High School,D,$120K +,Red,42,v,3,3,8,22027.5,0,9611,5405.5,0.84,7636,64,0.829,0,22408
710775483,0,59.5,M,B,High School,U,$40K - $60K,Red,56,b,3,3,8,30395,2273,10685,5942.5,0.608,15681,96,0.627,0.027,46543
709410033,0,64,M,C,High School,U,$80K - $120K,Red,42,v,1,4,9,8257.5,1972,2131,1665.5,0.665,16344,118,0.788,0.073,48532
717173358,0,70,F,A,Graduate,S,$40K - $60K,Red,64,z,2,3,8,15220,1878,5010,3105,1.059,9038,64,0.829,0.073,26614
719773158,0,43,M,D,Graduate,M,$80K - $120K,Red,42,x,2,2,7,52765,0,21906,11553,0.696,15349,119,0.7,0.045,45547
771292233,0,52,F,B,Unknown,S,Less than $40K,Red,42,c,1,2,7,16220,0,7288,4244,0.64,14873,120,0.714,0,44119
756371058,0,67,F,B,Unknown,M,Less than $40K,Red,50,v,1,3,8,84290,1099,33417,17308.5,0.816,15490,110,0.618,0.246,45970
709476033,0,62.5,M,C,Uneducated,M,$120K +,Red,66,c,3,5,10,29350,1696,10844,6022,0.799,16518,115,0.716,0.225,49054
770560683,1,56.5,M,B,Graduate,M,$120K +,Rainbow,44,c,2,3,8,9232.5,1388,3105,2152.5,0.795,17744,104,0.763,0.266,52732
788766933,1,49,M,C,Post-Graduate,M,$80K - $120K,Red,22,v,3,4,9,84290,0,34516,17858,1.007,9931,70,0.75,0,29293
713550483,1,47.5,M,E,Graduate,U,$60K - $80K,Red,36,v,2,3,8,20250,798,8102,4651,0.647,16737,88,0.66,0,49711
709928358,0,40,M,D,Graduate,S,$80K - $120K,Red,10,v,2,2,7,72520,0,29808,15504,0.669,16098,128,0.684,0.048,47794
713895633,1,64,F,B,High School,U,$40K - $60K,Red,42,c,2,5,10,7337.5,1723,2012,1606,0.595,14501,92,0.84,0.185,43003
720471108,1,31,F,E,High School,S,Unknown,Purple,22,b,3,3,8,18995,1875,6523,3861.5,0.727,16706,123,0.757,0.509,49618
718192608,1,52,M,D,Uneducated,M,$60K - $80K,Red,42,v,3,4,9,54885,0,22754,11977,0.799,8531,77,0.791,0,25093
805485933,1,47.5,F,D,Graduate,M,Less than $40K,Red,50,c,2,2,7,72157.5,1743,27920,14560,0.667,14638,93,0.722,0.079,43414
712517808,1,43,M,F,High School,M,$60K - $80K,Red,42,z,4,3,8,10607.5,743,4300,2750,0.805,10170,66,0.784,0.048,30010
780604083,1,53.5,M,B,Unknown,S,$60K - $80K,Red,44,x,2,5,10,8747.5,1334,2965,2082.5,0.66,15068,123,0.685,0,44704
715311183,1,32.5,M,C,Post-Graduate,S,$60K - $80K,Red,18,x,1,4,9,27647.5,1644,10215,5707.5,0.866,8930,79,0.837,0,26290
712265508,0,28,M,A,Post-Graduate,S,$40K - $60K,Red,-2,v,3,4,9,41760,476,17028,9114,0.892,10468,66,0.737,0,30904
715051608,0,31,M,C,High School,S,$60K - $80K,Red,42,v,3,5,10,8412.5,0,4165,2682.5,0.813,17093,111,0.82,0.115,50779
757786608,1,29.5,M,C,Post-Graduate,S,$80K - $120K,Red,18,b,2,2,7,84290,1091,33425,17312.5,0.64,15274,108,0.714,0.031,45322
714303483,1,40,M,C,College,M,$40K - $60K,Rainbow,32,n,3,3,8,14202.5,1569,4912,3056,0.692,15937,119,0.803,0.115,47311
718728108,1,44.5,M,E,Uneducated,M,$60K - $80K,Purple,30,x,1,4,9,84290,0,34516,17858,1.004,9338,73,0.622,0.047,27514
710019933,1,23.5,M,B,Uneducated,S,$40K - $60K,Red,14,x,3,2,7,31257.5,2517,10786,5993,0.929,10219,85,0.809,0.037,30157
812453283,1,43,M,D,Graduate,M,$40K - $60K,Red,44,c,1,5,10,9750,0,4700,2950,0.617,14723,96,0.655,0.211,43669
717439983,0,52,M,C,Graduate,M,$80K - $120K,Red,26,x,3,2,7,12097.5,1558,4081,2640.5,0.614,16628,109,0.946,0.07,49384
714391683,0,38.5,M,E,Unknown,M,$60K - $80K,Rainbow,42,z,2,3,8,30967.5,2241,10946,6073,0.689,15354,112,0.931,0.675,45562
827901183,1,56.5,F,C,Graduate,M,Less than $40K,Red,64,n,3,4,9,42812.5,1909,16016,8608,0.712,17498,111,0.82,0,51994
708841233,0,41.5,M,C,College,M,$80K - $120K,Red,36,n,3,4,9,22897.5,952,9007,5103.5,0.825,10310,63,1.1,0,30430
710663508,1,43,M,E,Uneducated,M,$40K - $60K,Red,36,v,3,3,8,34642.5,2517,12140,6670,0.166,6009,53,0.514,0.088,17527
716439258,1,28,M,D,Graduate,M,$60K - $80K,Red,42,b,2,0,5,32850,2109,11831,6515.5,0.66,15577,114,0.754,0.337,46231
719610708,1,44.5,M,B,Graduate,M,$120K +,Red,38,v,1,4,9,7220,606,3082,2141,0.57,14596,120,0.791,0,43288
715026258,1,55,M,B,Graduate,M,$60K - $80K,Purple,44,c,2,3,8,8007.5,1851,2152,1676,0.703,15476,117,0.857,0.07,45928
711706458,1,46,M,E,Doctorate,M,$80K - $120K,Red,24,v,2,3,8,8692.5,2186,2091,1645.5,0.804,8764,69,0.683,0.743,25792
712180308,1,34,M,E,High School,S,$120K +,Red,42,b,3,4,9,11522.5,0,5409,3304.5,0.819,10291,60,0.818,0.038,30373
802622733,1,46,F,E,Uneducated,S,$40K - $60K,Red,38,v,3,3,8,11202.5,0,5281,3240.5,0.535,8395,62,0.722,0.189,24685
778832883,1,50.5,F,D,Post-Graduate,M,Less than $40K,Red,26,n,2,4,9,57925,1961,8427,4813.5,0.703,10294,61,0.649,0.072,30382
788671608,1,47.5,F,E,College,S,$40K - $60K,Rainbow,30,z,2,1,3,55627.5,1836,21215,9086,0.743,14393,107,0.814,0.08,9706
718023708,1,59.5,F,C,Uneducated,S,$40K - $60K,Red,54,x,1,3,3,35097.5,2226,12613,741.5,0.828,14625,115,0.769,0.15,9520
718692258,1,44.5,M,D,Unknown,M,$60K - $80K,Red,38,z,3,1,2,7387.5,1591,2164,1008.5,0.883,14402,110,0.803,0.424,13360
718357458,1,52,M,F,Unknown,S,$60K - $80K,Red,42,x,3,0,3,7655,0,3862,1006.5,0.807,15282,125,0.712,0,11386
714003483,1,35.5,M,B,Doctorate,U,$60K - $80K,Red,42,z,3,1,2,16847.5,0,7539,12094.5,1.023,15293,129,0.743,0,12166
713632983,0,44.5,M,E,High School,M,$80K - $120K,Red,40,x,3,2,3,24470,503,10085,13198,0.918,7886,70,0.75,0.048,8080
711008508,1,68.5,M,C,Graduate,S,$40K - $60K,Red,70,x,1,2,3,27520,0,11808,3341,0.813,13751,113,0.823,0,8386
815230458,1,26.5,M,B,High School,D,$40K - $60K,Purple,22,z,1,3,1,36760,1277,14227,1542.5,0.612,14181,126,0.615,0.082,10852
719612583,0,58,F,E,Uneducated,D,Unknown,Red,54,v,4,1,2,28227.5,0,12091,6435,0.898,8127,74,0.805,0,11005
709514433,1,41.5,M,D,High School,M,$80K - $120K,Red,36,x,1,1,2,32545,609,13209,5251.5,0.787,13209,101,0.656,0.044,15232
815826708,1,59.5,F,C,Unknown,M,$40K - $60K,Red,66,x,3,3,2,9105,1107,3335,3968,0.822,14437,109,0.912,0.249,9646
815520333,1,62.5,M,D,High School,M,$60K - $80K,Red,70,x,1,2,3,11205,1144,4138,6469,0.8,13513,115,0.597,0.217,13450
718661958,1,41.5,M,D,College,M,$80K - $120K,Red,26,z,1,3,1,84290,1617,32899,1478.5,0.625,13083,93,0.722,0.047,11626
788980983,1,62.5,M,B,High School,S,$80K - $120K,Red,54,z,4,2,3,84290,1583,32933,12691.5,0.824,12192,112,0.672,0.046,10255
721171008,1,26.5,F,B,Unknown,M,Less than $40K,Purple,42,x,3,1,3,23882.5,1520,8833,1791,0.724,15028,124,0.746,0.147,6820
714682233,1,52,M,D,Graduate,M,$80K - $120K,Red,56,z,4,1,3,22897.5,0,9959,1337,0.751,14948,125,0.866,0,11284
720736608,1,43,M,C,Graduate,M,$60K - $80K,Red,42,x,2,1,3,13700,2181,4099,6111.5,0.795,14109,92,0.878,0.347,10012
718333983,0,65.5,M,E,Unknown,D,$120K +,Red,42,x,2,3,3,32235,2219,11475,3125.5,1.078,9040,63,0.8,0.162,6088
772207683,1,31,M,C,Graduate,S,Less than $40K,Red,16,z,3,2,1,20350,1518,7422,1100.5,0.726,14459,97,0.702,0.17,6586
714794133,1,61,M,C,Uneducated,M,$60K - $80K,Red,60,x,3,1,2,14365,1908,4638,9166,0.697,14103,112,0.672,0.291,6361
756639708,1,49,F,C,Unknown,M,Unknown,Purple,48,z,1,2,1,79467.5,992,31595,653,1.139,15958,113,0.687,0.03,11479
713686008,1,37,M,C,Graduate,S,$60K - $80K,Red,20,z,1,1,3,26685,0,11474,13086.5,0.628,13041,98,0.661,0,12451
713475633,1,40,M,F,Unknown,S,$120K +,Purple,32,z,3,3,3,84290,2203,32313,2231,0.728,14204,96,0.92,0.064,9424
717518733,0,64,F,C,High School,M,Less than $40K,Red,62,v,3,3,1,21657.5,764,8699,2308,0.994,7106,61,0.906,0.081,13033
712532058,1,46,M,D,Post-Graduate,M,$40K - $60K,Red,42,z,1,2,3,29380,1405,11147,3253.5,0.702,15508,95,0.792,0.112,5563
789666333,1,38.5,M,C,Graduate,S,$60K - $80K,Red,18,x,3,2,1,52197.5,1073,20606,1349.5,0.745,15581,115,0.797,0.049,5365
711422358,1,43,M,F,Post-Graduate,U,$40K - $60K,Red,42,z,2,2,2,24327.5,2330,8201,976,0.757,14955,118,0.662,0.221,2956
708510858,1,70,F,B,Uneducated,S,Less than $40K,Red,64,z,3,2,1,10262.5,2413,2492,1478.5,0.853,15478,109,0.73,0.492,6361
767023308,1,32.5,M,D,College,U,$80K - $120K,Purple,28,x,2,2,3,84290,0,34516,2637,0.758,12847,106,0.738,0,4528
789289383,1,43,M,D,Graduate,S,$80K - $120K,Purple,32,x,2,3,3,84290,2120,32396,1100.5,0.9,14626,97,0.644,0.061,10666
708805908,0,25,M,C,Graduate,M,Less than $40K,Purple,6,z,1,3,2,23042.5,726,9291,2980,0.924,9299,68,0.619,0.072,11611
710155158,0,35.5,M,C,Uneducated,U,$80K - $120K,Red,6,z,1,2,1,77580,518,31314,7128.5,0.972,10201,59,0.788,0.016,4642
713330133,1,35.5,F,B,Graduate,M,Less than $40K,Red,8,x,3,2,3,12607.5,1346,4497,12927.5,0.641,13299,95,0.863,0.23,11965
714403983,1,44.5,M,C,Graduate,S,$80K - $120K,Red,42,x,2,1,3,84067.5,1613,32814,11222.5,0.704,13545,112,0.672,0.047,12046
720353808,0,31,M,D,High School,U,$80K - $120K,Purple,12,z,2,3,2,84290,0,34516,5046.5,0.794,9177,50,1.083,0,8674
710362233,1,52,M,D,Unknown,U,$80K - $120K,Gray,50,z,2,3,3,84290,1723,32793,2274,0.628,13853,98,0.782,0.05,11599
771484908,1,26.5,M,A,Graduate,D,$80K - $120K,Purple,8,z,3,3,2,84290,1984,32532,2357.5,0.757,14969,96,0.811,0.057,11419
717047583,0,50.5,F,D,Doctorate,M,Less than $40K,Red,40,x,3,2,2,9947.5,2517,2262,2817.5,0.929,8912,63,0.658,0.527,10105
715694433,1,56.5,M,B,Unknown,S,$60K - $80K,Red,14,x,3,3,2,8620,1177,3071,8739.5,0.821,13958,116,0.785,0.277,9097
793456983,1,44.5,M,A,Post-Graduate,S,$40K - $60K,Red,44,z,2,3,2,17680,989,6883,1895.5,0.809,13746,104,0.733,0.126,10441
715742658,1,41.5,F,D,Graduate,U,Less than $40K,Red,-4,z,3,2,1,13192.5,1421,4656,1083,0.739,12489,97,0.764,0.234,11398
715518783,1,52,F,D,Graduate,S,Less than $40K,Red,42,x,3,1,1,7705,2029,1853,2741.5,0.751,13980,128,0.707,0.523,8209
779514558,1,41.5,F,C,High School,M,Less than $40K,Red,18,z,1,1,1,16017.5,1645,5562,13212,0.969,13730,96,0.745,0.228,12874
720017958,1,52,F,E,Unknown,S,$40K - $60K,Red,42,z,1,2,2,13302.5,1679,4442,3086,0.705,14224,117,0.887,0.274,11425
712895733,0,40,M,E,Uneducated,S,$80K - $120K,Red,42,n,3,2,3,84290,572,33944,2635,1.05,8659,81,1.077,0.017,11065
719039283,1,28,M,B,Uneducated,M,$40K - $60K,Red,42,x,2,3,2,6837.5,1964,1571,3838,0.661,14080,85,0.809,0.556,10999
719629308,0,62.5,F,C,Unknown,S,Unknown,Purple,44,x,2,3,2,84290,1783,32733,4012,0.821,8472,80,0.739,0.052,8989
754443033,0,55,M,B,Graduate,S,$80K - $120K,Purple,56,n,3,3,2,84290,432,34084,4694,0.807,9045,72,1,0.013,6427
716159958,1,53.5,M,C,Unknown,M,$60K - $80K,Red,42,x,1,2,3,13560,1329,4895,2203,0.74,14238,93,0.755,0.214,9979
712195383,1,35.5,F,A,Doctorate,S,Less than $40K,Red,42,x,2,3,6,20945,1585,7593,13896.5,0.617,14932,110,0.803,0.173,11623
822885033,1,26.5,M,B,High School,M,$60K - $80K,Red,18,x,1,3,3,8820,1493,2835,1071.5,0.651,14731,120,0.765,0.345,5350
716543433,1,58,M,C,College,M,$80K - $120K,Red,42,z,2,2,2,22897.5,1049,8910,2587,0.976,15195,99,0.941,0.105,6820
717403158,1,70,F,A,Uneducated,S,Less than $40K,Red,64,z,2,2,1,22085,2076,7558,1051,0.876,14218,102,0.759,0.215,10747
826065258,1,32.5,F,C,Unknown,D,Unknown,Red,32,x,2,2,2,45582.5,1555,17478,5390,1.001,16033,116,0.812,0.082,11653
709397508,1,52,M,B,Uneducated,M,$60K - $80K,Red,48,x,3,1,1,19560,1709,6915,915.5,0.967,15738,111,0.82,0.198,14092
720748608,0,46,M,D,Graduate,D,$40K - $60K,Red,34,z,2,2,2,6937.5,0,3575,3155.5,0.843,7672,66,0.737,0,10897
709823733,0,46,F,C,Graduate,U,$40K - $60K,Red,38,x,3,3,2,11770,0,5508,1878,0.89,7507,78,0.733,0,8626
713542908,1,26.5,M,C,Graduate,S,Less than $40K,Red,8,z,2,3,3,12677.5,1829,4042,763,0.81,15645,117,0.746,0.312,11521
720512433,0,64,M,B,Uneducated,S,$60K - $80K,Red,42,n,4,3,3,36047.5,2281,12938,3275,0.832,7625,78,0.95,0.15,4327
713671158,1,49,M,C,Uneducated,S,$120K +,Red,34,x,3,1,2,84290,2328,32188,17111,0.855,15754,121,0.729,0.067,7402
802449933,1,23.5,M,B,Uneducated,M,$40K - $60K,Red,16,z,3,1,1,18367.5,1750,6397,2588,0.751,14912,114,0.869,0.215,10456
716723658,1,35.5,F,C,Post-Graduate,S,Less than $40K,Red,26,z,3,1,2,6812.5,1519,2006,5606,0.685,13625,110,1,0.431,5590
710451708,1,28,M,B,Graduate,M,$40K - $60K,Red,18,z,1,2,1,22277.5,972,8739,1197,0.647,14926,115,0.742,0.1,12238
809540733,1,58,M,C,High School,M,$80K - $120K,Red,64,z,1,1,2,26395,1425,9933,2165,0.611,14327,92,0.673,0.125,11914
716372358,1,67,F,D,Graduate,M,Less than $40K,Red,64,z,2,1,2,14912.5,0,6765,3189.5,0.739,14133,124,0.771,0,10561
710162133,0,41.5,M,E,Graduate,M,$80K - $120K,Red,42,z,3,6,1,9812.5,1253,3472,5246.5,1.008,9134,77,0.974,0.265,13261
710878308,0,55,F,E,Graduate,S,Less than $40K,Red,44,z,2,3,2,7247.5,913,2786,2494.5,0.866,7297,71,0.69,0.247,9805
710262408,1,23.5,M,B,Graduate,M,$80K - $120K,Purple,42,z,2,1,1,84290,1666,32850,2320.5,0.82,13971,116,0.812,0.048,7057
713975433,1,28,F,A,High School,D,Less than $40K,Red,20,x,3,0,1,20127.5,1753,7098,5528.5,0.627,14783,110,0.864,0.198,4243
771244383,1,58,F,B,College,U,Less than $40K,Red,48,z,2,1,3,19265,0,8506,10045.5,0.719,14289,113,0.638,0,5599
710405808,1,52,M,C,Graduate,D,Less than $40K,Red,42,z,3,2,3,6605,1229,2213,3606,0.81,14618,100,0.724,0.357,10813
715542783,1,29.5,F,C,Graduate,M,Less than $40K,Red,18,z,3,2,3,7327.5,0,3731,3784.5,0.767,13234,92,0.84,0,10579
815840283,1,56.5,F,C,Unknown,M,Less than $40K,Red,62,z,6,3,1,17360,1893,5851,6026.5,0.813,16059,124,0.722,0.244,10036
788908308,1,49,M,C,High School,S,$40K - $60K,Red,34,x,3,2,2,12930,0,5972,1091.5,0.606,14227,116,0.706,0,10327
789394833,1,50.5,M,C,Unknown,D,$80K - $120K,Red,44,z,2,2,3,52285,1969,19745,3336,0.944,13270,104,0.625,0.091,14332
712609533,1,28,M,B,Uneducated,S,$80K - $120K,Red,0,x,2,1,1,6427.5,1530,1841,2928,0.828,13432,118,0.815,0.454,12241
710237283,1,55,F,C,Graduate,M,Less than $40K,Red,46,x,1,1,3,21865,960,8586,10278.5,0.71,14211,111,0.657,0.101,9250
770766633,1,22,F,B,Post-Graduate,S,Less than $40K,Red,-2,x,3,3,2,7620,0,3848,2750,0.841,14054,105,0.694,0,11644
823837158,1,46,M,D,Graduate,S,$40K - $60K,Red,50,z,3,1,1,20997.5,1230,7969,799,0.591,15367,123,0.685,0.134,11614
712123008,1,44.5,M,C,High School,M,$60K - $80K,Red,32,x,3,1,2,31452.5,1845,11536,619.5,0.883,14532,116,0.871,0.138,8191
711727083,1,55,F,B,Graduate,S,$40K - $60K,Red,42,x,1,3,2,5082.5,1622,1211,2464.5,0.951,14341,101,0.712,0.573,11635
720033033,1,59.5,F,C,Post-Graduate,S,Unknown,Red,52,x,2,3,3,35752.5,1396,13705,6737.5,0.692,13545,96,0.655,0.092,5077
787723758,1,67,F,D,Unknown,M,Less than $40K,Red,66,x,1,2,4,7007.5,1465,2138,5218,0.63,14235,101,0.656,0.407,9064
770926158,1,56.5,F,A,Doctorate,S,Less than $40K,Red,46,x,2,2,2,8330,2517,1615,2116,0.786,13820,129,0.697,0.609,5869
711360783,1,38.5,F,A,College,S,Less than $40K,Red,42,z,2,2,1,8915,1870,2496,1163.15,0.814,15451,127,0.764,0.428,6784
708285108,1,43,M,E,Graduate,S,$40K - $60K,Red,42,z,1,2,3,13320,2239,3889,16648,0.768,13505,116,0.681,0.365,5635
